,image_id,split,sat_image_path,mask_path
728,208649,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/208649_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/208649_mask.png
220,133910,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/133910_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/133910_mask.png
4152,696096,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/696096_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/696096_mask.png
663,199090,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/199090_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/199090_mask.png
2100,400501,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/400501_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/400501_mask.png
5000,820820,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/820820_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/820820_mask.png
659,197549,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/197549_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/197549_mask.png
5557,898620,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/898620_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/898620_mask.png
5587,902569,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/902569_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/902569_mask.png
309,147073,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/147073_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/147073_mask.png
3052,534274,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/534274_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/534274_mask.png
5579,901544,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/901544_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/901544_mask.png
4348,723226,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/723226_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/723226_mask.png
5305,861144,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/861144_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/861144_mask.png
3740,63238,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/63238_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/63238_mask.png
872,228483,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/228483_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/228483_mask.png
5467,884925,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/884925_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/884925_mask.png
5614,907388,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/907388_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/907388_mask.png
6097,979028,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/979028_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/979028_mask.png
2320,430332,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/430332_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/430332_mask.png
888,230028,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/230028_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/230028_mask.png
3312,575698,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/575698_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/575698_mask.png
1466,307492,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/307492_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/307492_mask.png
2583,468054,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/468054_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/468054_mask.png
2008,385863,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/385863_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/385863_mask.png
5324,8646,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/8646_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/8646_mask.png
4184,701263,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/701263_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/701263_mask.png
1746,34885,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/34885_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/34885_mask.png
5518,892762,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/892762_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/892762_mask.png
2957,52192,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/52192_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/52192_mask.png
2218,41495,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/41495_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/41495_mask.png
2502,456713,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/456713_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/456713_mask.png
5581,901668,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/901668_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/901668_mask.png
4386,729020,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/729020_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/729020_mask.png
2449,44974,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/44974_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/44974_mask.png
4412,732310,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/732310_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/732310_mask.png
4073,684603,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/684603_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/684603_mask.png
423,164799,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/164799_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/164799_mask.png
4739,779169,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/779169_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/779169_mask.png
34,105282,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/105282_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/105282_mask.png
2404,442872,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/442872_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/442872_mask.png
5597,905209,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/905209_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/905209_mask.png
891,230408,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/230408_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/230408_mask.png
968,241269,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/241269_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/241269_mask.png
594,187895,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/187895_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/187895_mask.png
3482,59830,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/59830_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/59830_mask.png
5839,940791,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/940791_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/940791_mask.png
646,195501,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/195501_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/195501_mask.png
4585,75815,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/75815_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/75815_mask.png
1464,307216,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/307216_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/307216_mask.png
4514,748045,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/748045_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/748045_mask.png
985,243937,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/243937_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/243937_mask.png
1856,363960,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/363960_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/363960_mask.png
723,207813,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/207813_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/207813_mask.png
3587,611848,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/611848_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/611848_mask.png
1544,318586,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/318586_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/318586_mask.png
5512,891999,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/891999_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/891999_mask.png
4626,763393,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/763393_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/763393_mask.png
3364,583499,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/583499_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/583499_mask.png
1015,248232,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/248232_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/248232_mask.png
3590,612216,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/612216_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/612216_mask.png
3215,562,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/562_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/562_mask.png
2252,4209,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/4209_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/4209_mask.png
348,153339,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/153339_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/153339_mask.png
5822,938699,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/938699_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/938699_mask.png
4820,792552,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/792552_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/792552_mask.png
5367,86928,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/86928_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/86928_mask.png
5861,9433,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/9433_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/9433_mask.png
4168,698949,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/698949_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/698949_mask.png
